C07FB02	Metoprolol och andra antihypertensiva medel
C07FB03	Atenolol och andra antihypertensiva medel
C07FB07	Bisoprolol och andra antihypertensiva medel
C07FB12	Nebivolol och andra antihypertensiva medel
C08	Kalciumantagonister
C08C	Kalciumantagonister med övervägande kärlselektiv effekt
C08CA	Dihydropyridinderivat
C08CA01	Amlodipin
C08CA02	Felodipin
C08CA03	Isradipin
C08CA04	Nikardipin
C08CA05	Nifedipin
C08CA06	Nimodipin
C08CA07	Nisoldipin
C08CA08	Nitrendipin
C08CA09	Lacidipin
C08CA10	Nilvadipin
C08CA11	Manidipin
C08CA12	Barnidipin
C08CA13	Lerkanidipin
C08CA14	Cilnidipin
C08CA15	Benidipin
C08CA16	Klevidipin
C08CA55	Nifedipin, kombinationer
C08CX	Övriga selektiva kalciumantagonister med främst vaskulär effekt
C08CX01	Mibefradil
C08D	Kalciumantagonister med direkt hjärtselektiv effekt
C08DA	Fenylalkylaminderivat
C08DA01	Verapamil
C08DA02	Gallopamil
C08DA51	Verapamil, kombinationer
C08DB	Bensotiazepinderivat
C08DB01	Diltiazem
C08E	Icke-selektiva kalciumantagonister
C08EA	Fenylalkylaminderivat
C08EA01	Fendilin
C08EA02	Bepridil
C08EX	Övriga icke-selektiva kalciumantagonister
C08EX01	Lidoflazin
C08EX02	Perhexilin
C08G	Kalciumantagonister och diuretika
C08GA	Kalciumantagonister och diuretika
C08GA01	Nifedipin och diuretika
C08GA02	Amlodipin och diuretika
C09	Medel som påverkar renin-angiotensinsystemet
C09A	ACE-hämmare
C09AA	ACE-hämmare
C09AA01	Kaptopril
C09AA02	Enalapril
C09AA03	Lisinopril
C09AA04	Perindopril
C09AA05	Ramipril
C09AA06	Kinapril
C09AA07	Benazepril
C09AA08	Cilazapril
C09AA09	Fosinopril
C09AA10	Trandolapril
C09AA11	Spirapril
C09AA12	Delapril
C09AA13	Moexipril
C09AA14	Temokapril
C09AA15	Zofenopril
C09AA16	Imidapril
C09B	ACE-hämmare, kombinationer
C09BA	ACE-hämmare och diuretika
C09BA01	Kaptopril och diuretika
C09BA02	Enalapril och diuretika
C09BA03	Lisinopril och diuretika
C09BA04	Perindopril och diuretika
C09BA05	Ramipril och diuretika
C09BA06	Kinapril och diuretika
C09BA07	Benazepril och diuretika
C09BA08	Cilazapril och diuretika
C09BA09	Fosinopril och diuretika
C09BA12	Delapril och diuretika
C09BA13	Moexipril och diuretika
C09BA15	Zofenopril och diuretika
C09BB	ACE-hämmare och kalciumantagonister
C09BB02	Enalapril och lerkanidipin
C09BB03	Lisinopril och amlodipin
C09BB04	Perindopril och amlodipin
C09BB05	Ramipril och felodipin
C09BB06	Enalapril och nitrendipin
C09BB07	Ramipril och amlodipin
C09BB10	Trandolapril och verapamil
C09BB12	Delapril och manidipin
C09BX	ACE-hämmare, övriga kombinationer
C09BX01	Perindopril, amlodipin och indapamid
C09C	Angiotensin II-antagonister
C09CA	Angiotensin II-antagonister
C09CA01	Losartan
C09CA02	Eprosartan
C09CA03	Valsartan
C09CA04	Irbesartan
C09CA05	Tasosartan
C09CA06	Kandesartan
C09CA07	Telmisartan
C09CA08	Olmesartanmedoxomil
C09CA09	Azilsartanmedoxomil
C09CA10	Fimasartan
C09D	Angiotensin II-antagonister, kombinationer
C09DA	Angiotensin II-antagonister och diuretika
C09DA01	Losartan och diuretika
C09DA02	Eprosartan och diuretika
C09DA03	Valsartan och diuretika
C09DA04	Irbesartan och diuretika
C09DA06	Kandesartan och diuretika
C09DA07	Telmisartan och diuretika
C09DA08	Olmesartanmedoxomil och diuretika
C09DA09	Azilsartanmedoxomil och diuretika
C09DB	Angiotensin II-antagonister och kalciumantagonister
C09DB01	Valsartan och amlodipin
C09DB02	Olmesartanmedoxomil och amlodipin
C09DB04	Telmisartan och amlodipin
C09DB05	Irbesartan och amlodipin
C09DB06	Losartan och amlodipin
C09DB07	Kandesartan och amlodipin
C09DX	Angiotensin II-antagonister, andra kombinationer
C09DX01	Valsartan, amlodipin och hydroklorotiazid
C09DX02	Valsartan och aliskiren
C09DX03	Olmesartanmedoxomil, amlodipin och hydroklortiazid
C09X	Övriga medel som påverkar renin-angiotensinsystemet
C09XA	Renin-hämmare
C09XA01	Remikiren
C09XA02	Aliskiren
C09XA52	Aliskiren och hydroklortiazid
C09XA53	Aliskiren och amlodipin
C09XA54	Aliskiren, amlodipin och hydroklortiazid
C10	Medel som påverkar serumlipidnivåerna
C10A	Medel som påverkar serumlipidnivåerna
C10AA	HMG CoA reduktas-hämmare
C10AA01	Simvastatin
C10AA02	Lovastatin
C10AA03	Pravastatin
C10AA04	Fluvastatin
C10AA05	Atorvastatin
C10AA06	Cerivastatin
C10AA07	Rosuvastatin
C10AA08	Pitavastatin
C10AA51	Simvastatin, kombinationsförpackningar
C10AB	Fibrater
C10AB01	Klofibrat
C10AB02	Bezafibrat
C10AB03	Aluminiumklofibrat
C10AB04	Gemfibrozil
C10AB05	Fenofibrat
C10AB06	Simfibrat
C10AB07	Ronifibrat
C10AB08	Ciprofibrat
C10AB09	Etofibrat
C10AB10	Klofibrid
C10AB11	Kolinfenofibrat
C10AC	Resiner
C10AC01	Kolestyramin
C10AC02	Kolestipol
C10AC03	Kolextran
C10AC04	Kolesevelam
C10AD	Nikotinsyra och derivat
C10AD01	Niceritrol
C10AD02	Nikotinsyra
C10AD03	Nikofuranos
C10AD04	Aluminiumnikotinat
C10AD05	Nikotinylalkohol (pyridylkarbinol)
C10AD06	Acipimox
C10AD52	Nikotinsyra, kombinationer
C10AX	Övriga medel som påverkar serumlipidnivåerna
C10AX01	Dextrotyroxin
C10AX02	Probukol
C10AX03	Tiadenol
C10AX05	Meglutol
C10AX06	Omega-3-triglycerider inkl. övriga estrar och syror
C10AX07	Magnesium pyridoxal 5-fosfat glutamat
C10AX08	Polikosanol
C10AX09	Ezetimib
C10AX10	Alipogentiparvovek
C10AX11	Mipomersen
C10AX12	Lomitapid
C10AX13	Evolokumab
C10B	Medel som påverkar serumlipidnivåerna, kombinationer
C10BA	HMG CoA-reduktashämmare i kombination med andra medel som påverkar serumlipidnivåerna
C10BA01	Lovastatin och nikotinsyra
C10BA02	Simvastatin och ezetimib
C10BA03	Pravastatin och fenofibrat
C10BA04	Simvastatin och fenofibrat
C10BA05	Atorvastatin och ezetimib
C10BA06	Rosuvastatin och ezetimib
C10BX	HMG CoA-reduktashämmare, övriga kombinationer
C10BX01	Simvastatin och acetylsalicylsyra
C10BX02	Pravastatin och acetylsalicylsyra
C10BX03	Atorvastatin och amlodipin
C10BX04	Simvastatin, acetylsalicylsyra och ramipril
C10BX05	Rosuvastatin och acetylsalisylsyra
C10BX06	Atorvastatin, acetylsalicylsyra och ramipril
C10BX07	Rosuvastatin, amlodipin och lisinopril
C10BX08	Atorvastatin och acetylsalicylsyra
C10BX09	Rosuvastatin och amlodipin
D	Hudpreparat
D01	Svampmedel för utvärtes bruk
D01A	Svampmedel för utvärtes bruk
D01AA	Antibiotika
D01AA01	Nystatin
D01AA02	Natamycin
D01AA03	Hakimycin
D01AA04	Pecilocin
D01AA05	Flucytosin
D01AA06	Mepartricin
D01AA07	Pyrrolnitrin
D01AA08	Griseofulvin
D01AA20	Kombinationer
D01AC	Imidazol- och triazolderivat
D01AC01	Klotrimazol
D01AC02	Mikonazol
D01AC03	Ekonazol
D01AC04	Klormidazol
D01AC05	Isokonazol
D01AC06	Tiabendazol
D01AC07	Tiokonazol
D01AC08	Ketokonazol
D01AC09	Sulkonazol
D01AC10	Bifonazol
D01AC11	Oxikonazol
D01AC12	Fentikonazol
D01AC13	Omokonazol
D01AC14	Sertakonazol
D01AC15	Flukonazol
D01AC16	Flutrimazol
D01AC17	Eberkonazol
D01AC20	Kombinationer
D01AC52	Mikonazol, kombinationer
D01AC60	Bifonazol, kombinationer
D01AE	Övriga utvärtes medel vid hudmykoser
D01AE01	Bromsalicylkloranilid
D01AE02	Metylrosanilin
D01AE03	Tribromometakresol
D01AE04	Undecylensyra
D01AE05	Polynoxylin
D01AE06	Klorfenoxietanol
D01AE07	Klorfenesin
D01AE08	Tiklaton
D01AE09	Sulbentin
D01AE10	Etylhydroxibensoat
D01AE11	Haloprogin
D01AE12	Salicylsyra
D01AE13	Selensulfid
D01AE14	Ciklopirox
D01AE15	Terbinafin
D01AE16	Amorolfin
D01AE17	Dimazol
D01AE18	Tolnaftat
D01AE19	Tolciklat
D01AE20	Kombinationer
D01AE21	Flucytosin
D01AE22	Naftifin
D01AE23	Butenafin
D01AE54	Undecylensyra, kombinationer
D01B	Svampmedel för systemiskt bruk
D01BA	Svampmedel för systemiskt bruk
D01BA01	Griseofulvin
D01BA02	Terbinafin
D02	Hudskyddande och uppmjukande medel
D02A	Hudskyddande och uppmjukande medel
D02AA	Silikonpreparat
D02AB	Zinkpreparat
D02AC	Mjukt paraffin och fettprodukter
D02AD	Flytande plåster
D02AE	Karbamidpreparat
D02AE01	Karbamid
D02AE51	Karbamid, kombinationer
D02AF	Salicylsyrapreparat
D02AX	Övriga hudskyddande och uppmjukande medel
D02B	Medel som skyddar mot UV-strålning
D02BA	Medel som skyddar mot UV-strålning, utvärtes
D02BA01	Aminobensoesyra
D02BA02	Oktinoxat
D02BB	Medel som skyddar mot UV-strålning, systemiska
D02BB01	Betakaroten
D02BB02	Afamelanotid
D03	Medel vid sår- och brännskador
D03A	Medel vid sår- och brännskador
D03AA	Torskleverolja, salva
D03AX	Övriga medel vid sår-och brännskador
D03AX01	Kadexomerjod
D03AX02	Dextranomer
D03AX03	Dexapantenol
D03AX04	Kalciumpantotenat
D03AX05	Hyaluronsyra
D03AX06	Bekaplermin
D03AX09	Krilanomer
D03AX10	Enoxolon
D03AX11	Natriumklorit
D03AX12	Trolamin
D03B	Enzymer
D03BA	Proteolytiska enzymer
D03BA01	Trypsin
D03BA02	Kollagenas
D03BA03	Bromelainer
D03BA52	Kollagenas, kombinationer
D04	Klådstillande medel, inkl. antihistaminer, anestetika etc.
D04A	Klådstillande medel, inkl. antihistaminer, anestetika etc.
D04AA	Antihistaminer för utvärtes bruk
D04AA01	Tonzylamin
D04AA02	Mepyramin
D04AA03	Tenalidin
D04AA04	Tripelenamin
D04AA09	Kloropyramin
D04AA10	Prometazin
D04AA12	Tolpropamin
D04AA13	Dimetinden
D04AA14	Klemastin
D04AA15	Bamipin
D04AA16	Feniramin
D04AA22	Isotipendyl
D04AA32	Difenhydramin
D04AA33	Difenhydraminmetylbromid
D04AA34	Klorfenoxamin
D04AB	Lokalanestetika för utvärtes bruk
D04AB01	Lidokain
D04AB02	Cinkain
D04AB03	Oxibuprokain
D04AB04	Bensokain
D04AB05	Kinisokain
D04AB06	Tetrakain
D04AB07	Pramokain
D04AX	Övriga klådstillande medel
D05	Medel vid psoriasis
D05A	Medel vid psoriasis för utvärtes bruk
D05AA	Tjäror
D05AC	Antracenderivat
D05AC01	Ditranol
D05AC51	Ditranol, kombinationer
D05AD	Psoralener för utvärtes bruk
D05AD01	Trioxisalen
D05AD02	Metoxsalen
D05AX	Övriga medel vid psoriasis för utvärtes bruk
D05AX01	Fumarsyra
D05AX02	Kalcipotriol
D05AX03	Kalcitriol
D05AX04	Takalcitol
D05AX05	Tazaroten
D05AX52	Kalcipotriol, kombinationer
D05B	Medel vid psoriasis för systemiskt bruk
D05BA	Psoralener för systemiskt bruk
D05BA01	Trioxisalen
D05BA02	Metoxsalen
D05BA03	Bergapten
D05BB	Retinoider för behandling av psoriasis
D05BB01	Etretinat
D05BB02	Acitretin
D05BX	Övriga medel vid psoriasis för systemiskt bruk
D05BX51	Derivat av fumarinsyra kombinationer
D06	Antibiotika och kemoterapeutika för utvärtes bruk
D06A	Antibiotika för topikal användning
D06AA	Tetracyklin och derivat
D06AA01	Demeklocyklin
D06AA02	Klortetracyklin
D06AA03	Oxitetracyklin
D06AA04	Tetracyklin
D06AX	Övriga antibiotika för topikal användning
D06AX01	Fusidinsyra
D06AX02	Kloramfenikol
D06AX04	Neomycin
D06AX05	Bacitracin
D06AX07	Gentamicin
D06AX08	Tyrotricin
D06AX09	Mupirocin
D06AX10	Virginiamycin
D06AX11	Rifaximin
D06AX12	Amikacin
D06AX13	Retapamulin
D06B	Kemoterapeutika för topikal användning
D06BA	Sulfonamider
D06BA01	Silversulfadiazin
D06BA02	Sulfatiazol
D06BA03	Mafenid
D06BA04	Sulfametizol
D06BA05	Sulfanilamid
D06BA06	Sulfamerazin
D06BA51	Silversulfadiazin, kombinationer
D06BB	Antivirala medel
D06BB01	Idoxuridin
D06BB02	Tromantadin
D06BB03	Aciklovir
D06BB04	Podofyllotoxin
D06BB05	Inosin
D06BB06	Penciklovir
D06BB07	Lysozym
D06BB08	Ibacitabin
D06BB09	Edoxudin
D06BB10	Imikvimod
D06BB11	Docosanol
D06BB12	Sinekatekiner
D06BB53	Aciklovir, kombinationer
D06BX	Övriga kemoterapeutika
D06BX01	Metronidazol
D06BX02	Ingenolmebutat
D06C	Antibiotika och kemoterapeutika i kombination
D07	Kortikosteroider för utvärtes bruk
D07A	Kortikosteroider
D07AA	Kortikosteroider, milt verkande (grupp I)
D07AA01	Metylprednisolon
D07AA02	Hydrokortison
D07AA03	Prednisolon
D07AB	Kortikosteroider, medelstarkt verkande (grupp II)
D07AB01	Klobetason
D07AB02	Hydrokortisonbutyrat
D07AB03	Flumetason
D07AB04	Fluokortin
D07AB05	Fluperolon
D07AB06	Fluorometolon
D07AB07	Flupredniden
D07AB08	Desonid
D07AB09	Triamcinolon
D07AB10	Alklometason
D07AB11	Hydrokortisonbuteprat
D07AB19	Dexametason
D07AB21	Klokortolone
D07AB30	Kombinationer av kortikosteroider
D07AC	Kortikosteroider, starkt verkande (grupp III)
D07AC01	Betametason
D07AC02	Fluklorolon
D07AC03	Desoximetason
D07AC04	Fluocinolonacetonid
D07AC05	Fluokortolon
D07AC06	Diflukortolon
D07AC07	Fludroxikortid
D07AC08	Fluocinonid
D07AC09	Budesonid
D07AC10	Diflorason
D07AC11	Amcinonid
D07AC12	Halometason
D07AC13	Mometason
D07AC14	Metylprednisolonaceponat
D07AC15	Beklometason
D07AC16	Hydrokortisonaceponat
D07AC17	Flutikason
D07AC18	Prednikarbat
D07AC19	Difluprednat
D07AC21	Ulobetasol
D07AD	Kortikosteroider, extra starkt verkande (grupp IV)
D07AD01	Klobetasol
D07AD02	Halcinonid
D07B	Kortikosteroider i kombination med antiseptika
D07BA	Kortikosteroider, milda, i kombination med antiseptika
D07BA01	Prednisolon och antiseptika
D07BA04	Hydrokortison och antiseptika
D07BB	Kortikosteroider, medelstarka, i kombination med antiseptika
D07BB01	Flumetason och antiseptika
D07BB02	Desonid och antiseptika
D07BB03	Triamcinolon och antiseptika
D07BB04	Hydrokortisonbutyrat och antiseptika
D07BC	Kortikosteroider, starka, i kombination med antiseptika
D07BC01	Betametason och antiseptika
D07BC02	Fluocinolonacetonid och antiseptika
D07BC03	Fluokortolon och antiseptika
D07BC04	Diflukortolon och antiseptika
D07BD	Kortikosteroider, mycket potenta i kombination med antiseptika
D07C	Kortikosteroider i kombination med antibiotika
D07CA	Kortikosteroider, milda, i kombination med antibiotika
D07CA01	Hydrokortison och antibiotika
D07CA02	Metylprednisolon och antibiotika
D07CA03	Prednisolon och antibiotika
D07CB	Kortikosteroider, medelstarka, i kombination med antibiotika
D07CB01	Triamcinolon och antibiotika
D07CB02	Flupredniden och antibiotika
D07CB03	Fluorometolon och antibiotika
D07CB04	Dexametason och antibiotika
D07CB05	Flumetason och antibiotika
D07CC	Kortikosteroider, starka, i kombination med antibiotika
D07CC01	Betametason och antibiotika
D07CC02	Fluocinolonacetonid och antibiotika
D07CC03	Fludroxikortid och antibiotika
D07CC04	Beklometason och antibiotika
D07CC05	Fluocinonid och antibiotika
D07CC06	Fluokortolon och antibiotika
D07CD	Kortikosteroider, mycket potenta i kombination med antibiotika
D07CD01	Klobetasol och antibiotika
D07X	Kortikosteroider, övriga kombinationer
D07XA	Milda kortikosteroider, övriga kombinationer
D07XA01	Hydrokortison
D07XA02	Prednisolon
D07XB	Medelstarka kortikosteroider, övriga kombinationer
D07XB01	Flumetason
D07XB02	Triamcinolon
D07XB03	Flupredniden
D07XB04	Fluorometolon
D07XB05	Dexametason
D07XB30	Kombinationer av kortikosteroider
D07XC	Starka kortikosteroider, övriga kombinationer
D07XC01	Betametason
D07XC02	Desoximetason
D07XC03	Mometason
D07XC04	Diflukortolon
D07XC05	Fluokortolon
D07XD	Mycket potenta kortikosteroider, övriga kombinationer
D08	Antiseptika och sårmedel
D08A	Antiseptika och sårmedel
D08AA	Akridinderivat
D08AA01	Etakridinlaktat
D08AA02	Aminoakridin
D08AA03	Euflavin
D08AB	Aluminiumföreningar
D08AC	Biguanider och amidiner
D08AC01	Dibrompropamidin
D08AC02	Klorhexidin
D08AC03	Propamidin
D08AC04	Hexamidin
D08AC05	Polihexanid
D08AC52	Klorhexidin, kombinationer
D08AD	Borsyrapreparat
D08AE	Fenol och fenolderivat
D08AE01	Hexaklorofen
D08AE02	Polikresulen
D08AE03	Fenol
D08AE04	Triklosan
D08AE05	Kloroxylenol
D08AE06	Bifenylol
D08AF	Nitrofuranderivat
D08AF01	Nitrofural
D08AG	Jodpreparat
D08AG01	Jod/oktylfenoxipolyglykoleter
D08AG02	Povidon, joderad
D08AG03	Jod
D08AG04	Dijodhydroxipropan
D08AG05	Cadexomerjod
D08AH	Kinolinderivat
D08AH01	Dekvalinium
D08AH02	Klorkinaldol
D08AH03	Hydroxikinolin
D08AH30	Kliokinol
D08AJ	Kvartära ammoniumföreningar
D08AJ01	Bensalkonium
D08AJ02	Cetrimon
D08AJ03	Cetylpyridinium
D08AJ04	Cetrimon
D08AJ05	Bensoxoniumklorid
D08AJ06	Didecyldimetylammoniumklorid
D08AJ08	Bensetoniumklorid
D08AJ10	Dekametoxin
D08AJ57	Oktenidin, kombinationer
D08AJ58	Bensetoniumklorid, kombinationer
D08AJ59	Dodekloniumbromid, kombinationer
D08AK	Kvicksilverföreningar
D08AK01	Kvicksilveramidoklorid
D08AK02	Fenylkvicksilverborat
D08AK03	Kvicksilverdiklorid
D08AK04	Kvicksilverkrom
D08AK05	Kvicksilver, metallisk
D08AK06	Tiomersal
D08AK30	Kvicksilverjod
D08AL	Silverpreparat
D08AL01	Silvernitrat
D08AL30	Silver
D08AX	Övriga antiseptika och sårmedel
D08AX01	Väteperoxid
D08AX02	Eosin
D08AX03	Propanol
D08AX04	Tosylkloramidnatrium
D08AX05	Isopropanol
D08AX06	Kaliumpermanganat
D08AX07	Natriumhypoklorit
D08AX08	Etanol
D08AX53	Propanol, kombinationer
D09	Medicinska förband
D09A	Medicinska förband
D09AA	Medicinska förband med antiinfektiva medel
D09AA01	Framycetin
D09AA02	Fusidinsyra
D09AA03	Nitrofural
D09AA04	Fenylmerkurinitrat
D09AA05	Bensododecinium
D09AA06	Triklosan
D09AA07	Cetylpyridinium
D09AA08	Aluminiumklorhydrat
D09AA09	Povidon, joderad
D09AA10	Kliokinol
D09AA11	Bensalkonium
D09AA12	Klorhexidin
D09AA13	Jodoform
D09AB	Zinkbandage
D09AB01	Zinklim
D09AB02	Zinkbandage med tillägg
D09AX	Mjuka paraffinkompresser
D10	Medel mot akne
D10A	Medel mot akne för utvärtes bruk
D10AA	Kortikosteroider, kombinationer för behandling av akne
D10AA01	Fluorometolon
D10AA02	Metylprednisolon
D10AA03	Dexametason
D10AB	Medel innehållande svavel
D10AB01	Bitionol
D10AB02	Svavel
D10AB03	Tioxolon
D10AB05	Mesulfen
D10AD	Retinoider för utvärtes behandling mot akne
D10AD01	Tretinoin
D10AD02	Retinol (vitamin A)
D10AD03	Adapalen
D10AD04	Isotretinoin
D10AD05	Motretinid
D10AD51	Tretinoin, kombinationer
D10AD53	Adapalen, kombinationer
D10AD54	Isotretinoin, kombinationer
D10AE	Peroxider
D10AE01	Bensoylperoxid
D10AE51	Bensoylperoxid, kombinationer
D10AF	Antiinfektiva medel mot akne
D10AF01	Klindamycin
D10AF02	Erytromycin
D10AF03	Kloramfenikol
D10AF04	Meklocyklin
D10AF05	Nadifloxacin
D10AF06	Sulfacetamid
D10AF51	Klindamycin, kombinationer
D10AF52	Erytromycin, kombinationer
D10AX	Övriga medel mot akne för utvärtes bruk
D10AX01	Aluminiumklorid
D10AX02	Resorcinol
D10AX03	Azelainsyra
D10AX04	Aluminiumoxid
D10AX05	Dapson
D10AX30	Övriga kombinationer
D10B	Medel mot akne för systemiskt bruk
D10BA	Retinoider mot akne
D10BA01	Isotretinoin
D10BX	Övriga medel mot akne för systemiskt bruk
D10BX01	Ichtasol
D11	Övriga dermatologiska medel
D11A	Övriga dermatologiska medel
D11AA	Antitranspirationsmedel
D11AC	Medicinska schampon
D11AC01	Cetrimon
D11AC02	Kadmiumföreningar
D11AC03	Selensulfid
D11AC06	Povidon, joderad
D11AC08	Svavelkombinationer
D11AC09	Xenysalat
D11AC30	Övrigt
D11AE	Anabola steroider
D11AE01	Metandienon
D11AF	Vårtmedel
D11AH	Medel vid dermatit, exkl. kortikosteroider
D11AH01	Takrolimus
D11AH02	Pimekrolimus
D11AH03	Natriumkromoglikat
D11AH04	Alitretinoin
D11AX	Övriga dermatologiska medel
D11AX01	Minoxidil
D11AX02	Gamolensyra
D11AX03	Kalciumglukonat
D11AX04	Litiumsuccinat
D11AX05	Magnesiumsulfat
D11AX06	Mekinol
D11AX08	Tiratrikol
D11AX09	Oxaceprol
D11AX10	Finasterid
D11AX11	Hydrokinon
D11AX12	Pyrithion zink
D11AX13	Monobenzon
D11AX14	Takrolimus
D11AX15	Pimekrolimus
D11AX16	Eflornitin
D11AX17	cromoglicic acid
D11AX18	Diklofenak
D11AX19	Alitretinoin
D11AX21	Brimonidin
D11AX22	Ivermektin
D11AX52	Gamolensyra, kombinationer
D11AX57	Kollagen, kombinationer
G	Urin- och könsorgan samt könshormoner
G01	Antiinfektiva och antiseptiska medel för gynekologiskt bruk
G01A	Antiinfektiva och antiseptiska medel, exkl. kombinationer med kortikosteroider
G01AA	Antibiotika
G01AA01	Nystatin
G01AA02	Natamycin
G01AA03	Amfotericin B
G01AA04	Kandicidin
G01AA05	Kloramfenikol
G01AA06	Hakimycin
G01AA07	Oxitetracyklin
G01AA08	Karfecillin
G01AA09	Mepartricin
G01AA10	Klindamycin
G01AA11	Pentamycin
G01AA51	Nystatin, kombinationer
G01AB	Arsenikföreningar
G01AB01	Acetarsol
G01AC	Kinolinderivat
G01AC01	Dijodhydroxikinolin
G01AC02	Kliokinol
G01AC03	Klorkinaldol
G01AC05	Dekvalinium
G01AC06	Broxikinolin
G01AC30	Hydroxikinolin
G01AD	Organiska syror
G01AD01	Mjölksyra
G01AD02	Ättiksyra
G01AD03	Askorbinsyra (vitamin C)
G01AE	Sulfonamider
G01AE01	Sulfatolamid
G01AE10	Kombinationer av sulfonamider
G01AF	Imidazolderivat
G01AF01	Metronidazol
G01AF02	Klotrimazol
G01AF04	Mikonazol
G01AF05	Ekonazol
G01AF06	Ornidazol
G01AF07	Isokonazol
G01AF08	Tiokonazol
G01AF10	Nimorazol
G01AF11	Ketokonazol
G01AF12	Fentikonazol
G01AF13	Azanidazol
G01AF14	Propenidazol
G01AF15	Butokonazol
G01AF16	Omokonazol
G01AF17	Oxikonazol
G01AF18	Flutrimazol
G01AF19	Sertakonazol
G01AF20	Kombinationer av imidazolderivat
G01AG	Triazolderivat
G01AG01	Flukonazol
G01AG02	Terkonazol
G01AX	Övriga antiinfektiva och antiseptiska medel
G01AX01	Klodantoin
G01AX02	Inosin
G01AX03	Polikresulen
G01AX05	Nifuratel
G01AX06	Furazolidon
G01AX09	Metylrosanilin
G01AX11	Povidon, joderad
G01AX12	Ciklopirox
G01AX13	Protiofat
G01AX14	Lactobacillus fermentum
G01AX15	Kopparusnat
G01AX16	Hexetidin
G01AX66	Oktenidin, kombinationer
G01B	Antiinfektiva och antiseptiska medel i kombination med kortikosteroider
G01BA	Antibiotika och kortikosteroider
G01BC	Kinolinderivat och kortikosteroider
G01BD	Antiseptika och kortikosteroider
G01BE	Sulfonamider och kortikosteroider
G01BF	Imidazolderivat och kortikosteroider
G02	Övriga medel för gynekologiskt bruk
G02A	Uteruskontraherande medel
G02AB	Mjöldrygealkaloider
G02AB01	Metylergometrin
G02AB02	Mjöldrygealkaloider
G02AB03	Ergometrin
G02AC	Mjöldrygealkaloider och oxytocin, inkl analoger, i kombination
G02AC01	Metylergometrin och oxytocin
G02AD	Prostaglandiner
G02AD01	Dinoprost
G02AD02	Dinoproston
G02AD03	Gemeprost
G02AD04	Karboprost
G02AD05	Sulproston
G02AD06	Misoprostol
G02AX	Övriga uteruskontraherande medel
G02B	Antikonceptionella medel för lokal användning
G02BA	Intrauterina preventivmedel
G02BA01	Plastiskt intrauterint preventivmedel
G02BA02	Plastiskt intrauterint preventivmedel med koppar
G02BA03	Plastiskt intrauterint preventivmedel med gestagen
G02BB	Intravaginala preventivmedel
G02BB01	Vaginalring med progestogen och östrogen
G02C	Övriga medel för gynekologiskt bruk
G02CA	Sympatomimetika för undertryckande av värkarbete
G02CA01	Ritodrin
G02CA02	Bufenin
G02CA03	Fenoterol
G02CB	Prolaktinhämmare
G02CB01	Bromokriptin
G02CB02	Lisurid
G02CB03	Kabergolin
G02CB04	Kinagolid
G02CB05	Metergolin
G02CB06	Tergurid
G02CC	Antiinflammatoriska medel för vaginal administrering
G02CC01	Ibuprofen
G02CC02	Naproxen
G02CC03	Bensydamin
G02CC04	Flunoxaprofen
G02CX	Övriga medel för gynekologiskt bruk
G02CX01	Atosiban
G02CX03	Munkpeppar, frukt
G02CX04	Läkesilverax, jordstam
G03	Könshormoner
G03A	Hormonella antikonceptionella medel för systemisk användning
G03AA	Gestagener och östrogener i fasta kombinationer
G03AA01	Etynodiol och etinylestradiol
G03AA02	Kingestanol och etinylestradiol
G03AA03	Lynestrenol och etinylestradiol
G03AA04	Megestrol och etinylestradiol
G03AA05	Noretisteron och etinylestradiol
G03AA06	Norgestrel och etinylestradiol
G03AA07	Levonorgestrel och etinylestradiol
G03AA08	Medroxiprogesteron och etinylestradiol
G03AA09	Desogestrel och etinylestradiol
G03AA10	Gestoden och etinylestradiol
G03AA11	Norgestimat och etinylestradiol
G03AA12	Drospirenon och etinylestradiol
G03AA13	Norelgestromin och etinylestradiol
G03AA14	Nomegestrol och estradiol
G03AA15	Klormadinon och etinylestradiol
G03AA16	Dienogest och etinylestradiol
G03AB	Gestagener och östrogener, sekvenspreparat
G03AB01	Megestrol och etinylestradiol
G03AB02	Lynestrenol och etinylestradiol
G03AB03	Levonorgestrel och etinylestradiol
G03AB04	Noretisteron och etinylestradiol
G03AB05	Desogestrel och etinylestradiol
G03AB06	Gestoden och etinylestradiol
G03AB07	Klormadinon och etinylestradiol
G03AB08	Dienogest och estradiol
G03AC	Gestagener
G03AC01	Noretisteron
G03AC02	Lynestrenol
G03AC03	Levonorgestrel
G03AC04	Kvingestanol
G03AC05	Megestrol
G03AC06	Medroxiprogesteron
G03AC07	Norgestrienon
G03AC08	Etonogestrel
G03AC09	Desogestrel
G03AD	Akut preventivmedel
G03AD01	Levonorgestrel
G03AD02	Ulipristal
G03B	Androgener
G03BA	3-Oxandrostenderivat
G03BA01	Fluoximesteron
G03BA02	Metyltestosteron
G03BA03	Testosteron
G03BB	5-Androstanonderivat
G03BB01	Mesterolon
G03BB02	Androstanolon
G03C	Östrogener
G03CA	Naturliga och halvsyntetiska östrogener
G03CA01	Etinylöstradiol
G03CA03	Östradiol
G03CA04	Östriol
G03CA06	Klortrianisen
G03CA07	Östron
G03CA08	Epimestrol
G03CA09	Promestrien
G03CA53	Östradiol, kombinationer
G03CA57	Östrogena substanser, konjugerade
G03CB	Syntetiska östrogener
